;lard/csv/lard Specimen_RawData_4.csv;lard/csv/lard Specimen_RawData_5.csv;lard/csv/lard Specimen_RawData_1.csv;lard/csv/lard Specimen_RawData_6.csv;lard/csv/lard Specimen_RawData_3.csv;lard/csv/lard Specimen_RawData_2.csv
-19.799999999999997;-0.008614;0.006788000000000001;0.003369499999999999;0.021347;0.001362;0.01113
-19.79999999999995;-0.008236;0.006474000000000001;0.0044909999999999985;0.020637500000000003;0.0013405000000000001;0.012398749999999998
-19.799999999999937;-0.007858;0.0061600000000000005;0.005612499999999998;0.019750625;0.001319;0.013667499999999999
-19.79999999999993;-0.00748;0.0057675;0.007014374999999998;0.018863750000000002;0.0012975;0.014936249999999998
-19.79999999999992;-0.0071649999999999995;0.0053750000000000004;0.00841625;0.017976875000000003;0.00124375;0.016204999999999997
-19.700000000000003;-0.006849999999999999;0.004982500000000001;0.009818125;0.01709;0.00119;0.01705083333333333
-19.7;-0.006534999999999999;0.00459;0.01122;0.01899;0.00075;0.017896666666666665
-19.69999999999995;-0.00622;0.005041250000000001;0.00923375;0.02089;0.00031000000000000005;0.0187425
-19.699999999999935;-0.005905;0.005492500000000001;0.0072475000000000005;0.02165;-0.0001299999999999999;0.019588333333333333
-19.69999999999993;-0.0055899999999999995;0.005673000000000001;0.006453;0.02241;-0.00057;0.020434166666666666
-19.699999999999918;-0.004645;0.005853500000000001;0.0056585;0.02317;-0.000922;0.02128
-19.6;-0.0037;0.006034000000000001;0.004864;0.02393;-0.001274;0.022295
-19.599999999999948;-0.002109166666666667;0.0062145;0.0040695;0.02469;-0.001626;0.023309999999999997
-19.599999999999934;-0.0005183333333333338;0.0063950000000000005;0.003275;0.02545;-0.0019779999999999997;0.024325
-19.599999999999927;0.0010724999999999997;0.006575500000000001;0.0024805;0.02621;-0.00233;0.025339999999999998
-19.599999999999916;0.0020269999999999997;0.006756000000000001;0.001686;0.02697;-0.002682;0.026354999999999996
-19.499999999999996;0.0029814999999999998;0.0069365;0.0008914999999999999;0.02773;-0.0030340000000000002;0.03143
-19.499999999999947;0.003935999999999999;0.007117;9.699999999999986e-05;0.02849;-0.003386;0.0299375
-19.499999999999932;0.004890499999999999;0.0072975;-0.0006975000000000002;0.02944;-0.003738;0.028444999999999998
-19.499999999999925;0.0058449999999999995;0.007523125;-0.001690625;0.03039;-0.00409;0.0269525
-19.499999999999915;0.006640416666666666;0.00774875;-0.00268375;0.03134;-0.0049700000000000005;0.02546
-19.400000000000002;0.007435833333333333;0.007974375;-0.0036768749999999996;0.03229;-0.00585;0.024465
-19.4;0.008231249999999999;0.0082;-0.00467;0.03001625;-0.00522125;0.02347
-19.399999999999945;0.009026666666666667;0.007438750000000001;-0.0005262499999999998;0.0277425;-0.0045925;0.022475000000000002
-19.39999999999993;0.009822083333333334;0.0066775;0.0036175;0.026833;-0.00396375;0.02148
-19.399999999999924;0.0106175;0.006373;0.005275;0.0259235;-0.0033350000000000003;0.020485
-19.399999999999913;0.01300375;0.0060685;0.006932499999999999;0.025014;-0.0028320000000000003;0.01949
-19.3;0.01539;0.005764;0.00859;0.0241045;-0.0023290000000000003;0.018296
-19.299999999999944;0.014865;0.0054595;0.0102475;0.023195;-0.0018260000000000004;0.017102
-19.29999999999993;0.014339999999999999;0.005155;0.011904999999999999;0.0222855;-0.0013230000000000004;0.015908
-19.299999999999923;0.013815;0.0048505;0.013562499999999998;0.021376;-0.0008200000000000004;0.014714000000000001
-19.299999999999912;0.0135;0.004546;0.01522;0.0204665;-0.00031700000000000044;0.01352
