;6perc/csv/6p_freezSpecimen_RawData_2.csv;6perc/csv/6p_freezSpecimen_RawData_7.csv;6perc/csv/6p_freezSpecimen_RawData_4.csv;6perc/csv/6p_freezSpecimen_RawData_3.csv;6perc/csv/6p_freezSpecimen_RawData_5.csv;6perc/csv/6p_freezSpecimen_RawData_6.csv;6perc/csv/6p_freezSpecimen_RawData_1.csv
1.4000000000000028;0.011469333333333333;0.09112061111111111;0.013446416666666666;0.0017846666666666666;0.022351249999999996;0.13174308333333334;0.001712333333333334
1.400000000000003;0.012934222222222222;0.11339641666666667;0.007663944444444444;0.0034990000000000004;0.020869166666666664;0.16524505555555558;-6.444444444443902e-06
1.5;0.015864;0.13567222222222222;-0.0039010000000000004;0.005213333333333334;0.017904999999999997;0.232249;-0.003444
1.5000000000000029;0.06235118181818182;0.2389896111111111;0.0006267500000000001;0.009400666666666667;0.018203749999999998;0.2809478863636364;0.00022040909090909055
1.500000000000003;0.10883836363636364;0.29064830555555554;0.005154500000000001;0.011494333333333332;0.018502499999999998;0.3296467727272727;0.003884818181818181
1.5999999999999996;0.20181272727272725;0.34230700000000003;0.01421;0.013588;0.019100000000000002;0.42704454545454545;0.011213636363636363
1.600000000000003;0.28998429545454546;0.5183989545454546;0.0140795;0.01604490909090909;0.01563275;0.522149659090909;0.008007477272727272
1.6000000000000032;0.37815586363636366;0.6064449318181819;0.013949;0.017273363636363635;0.012165500000000001;0.6172547727272727;0.004801318181818182
1.6999999999999993;0.5544990000000001;0.6944909090909092;0.013688;0.018501818181818182;0.005231;0.807465;-0.001611
1.700000000000003;0.6596386944444446;0.9488044545454546;0.011787388888888889;0.08402440909090911;0.009473805555555555;0.9219906944444445;0.0010017499999999996
1.7000000000000033;0.7647783888888889;1.0759612272727272;0.009886777777777779;0.11678570454545456;0.01371661111111111;1.0365163888888889;0.0036144999999999992
1.799999999999999;0.9750577777777778;1.203118;0.006085555555555556;0.149547;0.02220222222222222;1.2655677777777778;0.008839999999999999
1.8000000000000032;1.1073523333333335;1.5209928888888888;0.07477441666666666;0.27558961111111113;0.04075016666666667;1.4168150833333333;0.008528999999999998
1.8000000000000034;1.239646888888889;1.6799303333333333;0.1434632777777778;0.33861091666666665;0.059298111111111114;1.568062388888889;0.008218
1.8999999999999986;1.3719414444444444;1.8388677777777778;0.2121521388888889;0.4016322222222222;0.07784605555555556;1.7193096944444446;0.007907
