;6perc/csv/6percA Specimen_RawData_3.csv;6perc/csv/6percA Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_3.csv;6perc/csv/6percB Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_5.csv;6perc/csv/6percB Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_5.csv
0.09999999999999987;0.33121;0.32134593749999996;0.37660333333333335;0.38199125;0.33988375;0.3824633333333333;0.36152968750000003;0.39441642857142856;0.34041;0.3307425;0.31823968750000003;0.3283975
0.10000000000000003;0.33009666666666665;0.320984375;0.37563111111111114;0.382299375;0.3400625;0.3825161111111111;0.3608175;0.39452535714285714;0.3403;0.3306940625;0.318248125;0.328734375
0.1000000000000012;0.32898333333333335;0.32062281249999997;0.3746588888888889;0.3826075;0.34024125;0.3825688888888889;0.35796875;0.3946342857142857;0.34019;0.330645625;0.3182565625;0.32907125000000004
0.10000000000000142;0.32787;0.32026124999999994;0.37368666666666667;0.38291562500000004;0.34042;0.38262166666666664;0.35512;0.39474321428571424;0.33931;0.3305971875;0.318265;0.329408125
0.10000000000000187;0.32675666666666664;0.3198996875;0.37271444444444446;0.38322375000000003;0.34059875;0.38267444444444443;0.35581722222222223;0.3948521428571428;0.33930666666666665;0.33054874999999995;0.31827343750000003;0.329745
0.19999999999999574;0.32564333333333334;0.31953812499999995;0.3717422222222222;0.383531875;0.3407775;0.3827272222222222;0.3565144444444444;0.3949610714285714;0.33930333333333335;0.33050031249999995;0.31828187500000005;0.33244
0.1999999999999993;0.32453;0.3191765625;0.37077;0.38384;0.34095625;0.38278;0.35721166666666665;0.39507;0.3393;0.33045187499999995;0.3182903125;0.3322307142857143
0.19999999999999973;0.324292;0.31881499999999996;0.373112;0.385546;0.34113499999999997;0.384725;0.3579088888888889;0.39466399999999996;0.3392966666666667;0.33040343749999995;0.31829875;0.3320214285714286
0.19999999999999984;0.324054;0.3184017857142857;0.375454;0.38575925;0.34131374999999997;0.38667;0.35860611111111107;0.39460599999999996;0.33929333333333334;0.33035499999999995;0.31830718750000003;0.3318121428571429
0.2;0.323986;0.3179885714285714;0.3761231428571429;0.3859725;0.3414925;0.3872257142857143;0.3593033333333333;0.39454799999999995;0.33929000000000004;0.3302996428571428;0.318315625;0.33160285714285714
0.2000000000000013;0.323918;0.3175753571428571;0.3767922857142857;0.38618575;0.34167125;0.3877814285714286;0.3599009523809524;0.39448999999999995;0.3392866666666667;0.33024428571428566;0.3183240625;0.33139357142857145
0.2000000000000015;0.32384999999999997;0.31716214285714284;0.37746142857142856;0.386399;0.34185;0.3883371428571429;0.3604985714285714;0.394432;0.3392833333333333;0.3301889285714285;0.3183325;0.3311842857142857
0.20000000000000195;0.323782;0.31674892857142856;0.3781305714285714;0.38661225;0.342565;0.38889285714285715;0.36109619047619046;0.394374;0.33928;0.3301335714285714;0.31836625;0.330975
0.20000000000000284;0.323714;0.3163357142857143;0.3787997142857143;0.3868255;0.34328;0.3894485714285714;0.36169380952380953;0.394316;0.33927666666666667;0.33007821428571427;0.3184;0.3307657142857143
0.2999999999999996;0.323646;0.3159225;0.3794688571428571;0.38703875;0.34425599999999995;0.39000428571428575;0.3622914285714286;0.394258;0.3392733333333333;0.3300228571428571;0.31743933333333335;0.3305564285714286
0.2999999999999998;0.323578;0.31544041666666667;0.380138;0.387252;0.345232;0.39056;0.3628890476190476;0.3942;0.33926999999999996;0.32996749999999997;0.3164786666666667;0.33034714285714284
0.3;0.32350999999999996;0.31495833333333334;0.38080714285714284;0.3875363333333333;0.34620799999999996;0.3911157142857143;0.3634866666666667;0.394142;0.33926666666666666;0.32988999999999996;0.315518;0.33013785714285715
0.3000000000000014;0.323442;0.31447625;0.3814762857142857;0.38782066666666665;0.347184;0.39167142857142856;0.36453250000000004;0.394084;0.3392633333333333;0.32981249999999995;0.31455733333333336;0.3299285714285714
0.3000000000000016;0.323374;0.31399416666666663;0.3821454285714286;0.38810500000000003;0.34815999999999997;0.39222714285714283;0.36557833333333334;0.394026;0.33925555555555553;0.329735;0.3135966666666667;0.3297192857142857
0.30000000000000204;0.323306;0.3135120833333333;0.3828145714285714;0.38838933333333336;0.3488571428571428;0.39278285714285716;0.36662416666666664;0.393968;0.33924777777777776;0.3296575;0.3129104761904762;0.32950999999999997
0.3999999999999986;0.32323799999999997;0.31303;0.38348371428571426;0.3886736666666667;0.3495542857142857;0.3933385714285714;0.36767;0.39391;0.33924;0.32958;0.31222428571428573;0.3293007142857143
0.3999999999999997;0.32317;0.3137425;0.38415285714285713;0.388958;0.35025142857142855;0.3938942857142857;0.36713833333333334;0.393852;0.3405005;0.32821999999999996;0.3115380952380952;0.32909142857142853
0.3999999999999998;0.323102;0.3138442857142857;0.384822;0.38924233333333336;0.35094857142857144;0.39444999999999997;0.36660666666666664;0.393794;0.341761;0.32686;0.3108519047619048;0.32888214285714285
0.4000000000000001;0.3230226666666667;0.3139460714285714;0.38560266666666665;0.3895266666666667;0.3516457142857143;0.39509833333333333;0.366075;0.393736;0.3430215;0.3264066666666666;0.31016571428571427;0.3286728571428571
0.40000000000000147;0.3229433333333333;0.3140478571428571;0.3863833333333333;0.389811;0.3523428571428572;0.39574666666666664;0.36580916666666663;0.393678;0.344282;0.3259533333333333;0.3094795238095238;0.3284635714285714
