;4perc/csv/4percB Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_5.csv;4perc/csv/4percB Specimen_RawData_1.csv;4perc/csv/4percA Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_1.csv;4perc/csv/4percB Specimen_RawData_5.csv;4perc/csv/4percA Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_2.csv;4perc/csv/4percA Specimen_RawData_4.csv;4perc/csv/4percB Specimen_RawData_4.csv;4perc/csv/4percA Specimen_RawData_2.csv
-0.9;0.27739;;;0.18183999999999997;0.082031;0.007224285714285714;;0.13492142857142858;0.19576821428571428;0.09430035714285714;;0.04135428571428571
-0.8999999999999999;0.27757875000000004;;;0.18098999999999998;0.080622;0.007966428571428572;;0.1349607142857143;0.19623357142857142;0.09353857142857143;;0.04157142857142857
-0.8999999999999997;0.27776750000000006;;;0.18024625;0.079213;0.008708571428571428;;0.135;0.19669892857142857;0.09277678571428571;;0.041788571428571425
-0.8999999999999995;0.27795625;;;0.17950249999999998;0.077804;0.009450714285714286;;0.135034375;0.1971642857142857;0.092015;;0.042005714285714285
-0.8999999999999992;0.27814500000000003;;;0.17875875;0.076395;0.010192857142857142;;0.13506875000000002;0.19762964285714285;0.0913484375;;0.04222285714285714
-0.899999999999999;0.27833375000000005;;;0.17801499999999998;0.07551437500000001;0.010935;;0.13510312500000002;0.198095;0.090681875;;0.04244
-0.8999999999999986;0.2785225;;;0.17727125;0.07463375;0.01613;;0.13513750000000002;0.19850218749999998;0.0900153125;;0.04263
-0.8000000000000007;0.27871125;;;0.1765275;0.073753125;0.015395238095238094;0.24177;0.135171875;0.198909375;0.08934875;;0.04282
-0.8;0.27890000000000004;;;0.17578375;0.0728725;0.014660476190476189;0.244554;0.13520625;0.1993165625;0.0886821875;;0.04301
-0.7999999999999998;0.27908875000000005;;;0.17504;0.071991875;0.013925714285714284;0.244902;0.135240625;0.19972374999999998;0.088015625;;0.0432
-0.7999999999999996;0.2792775;;;0.17385;0.07111125;0.01319095238095238;0.24525;0.135275;0.2001309375;0.08734906249999999;;0.04339
-0.7999999999999994;0.27946625;;;0.17266;0.07023062499999999;0.012456190476190475;0.24559799999999998;0.13533;0.20053812499999998;0.0866825;;0.04358
-0.7999999999999992;0.279655;;;0.17146999999999998;0.06935;0.01172142857142857;0.245946;0.135385;0.2009453125;0.0860159375;;0.043769999999999996
-0.7999999999999989;0.27984375;;;0.17028;0.068469375;0.010986666666666665;0.246294;0.13544;0.2013525;0.085349375;;0.04396
-0.7999999999999972;0.2800325;;;0.16909;0.06758875;0.010343749999999999;0.246642;0.135495;0.20189541666666666;0.0846828125;;0.044213333333333334
-0.7000000000000028;0.28022125;;;0.17203333333333332;0.066708125;0.009700833333333332;0.24699;0.13555;0.20243833333333333;0.08401625;;0.04446666666666667
-0.7000000000000001;0.28041;;;0.17497666666666667;0.0658275;0.009057916666666666;0.247338;0.13536916666666668;0.20298125;0.0833496875;;0.044719999999999996
-0.6999999999999997;0.28091333333333335;;;0.17792;0.064946875;0.008414999999999999;0.24773571428571428;0.13518833333333333;0.20352416666666664;0.082683125;;0.04497333333333333
-0.6999999999999995;0.28141666666666665;;;0.17902374999999998;0.06406624999999999;0.007772083333333332;0.2481334285714286;0.1350075;0.20406708333333332;0.0820165625;;0.045226666666666665
-0.6999999999999993;0.28192;;;0.1801275;0.063185625;0.007129166666666666;0.24853114285714287;0.13493968750000002;0.20461;0.08135;;0.04548
-0.6999999999999991;0.28214;;;0.18123125;0.062305;0.006486249999999999;0.24892885714285715;0.134871875;0.20521124999999998;0.08180187500000001;;0.045524999999999996
-0.6999999999999988;0.28236;;;0.182335;0.0587825;0.005843333333333332;0.24932657142857143;0.1348040625;0.20581249999999998;0.08225375000000001;;0.04557
